abba Granada Hotel,Todo bien buena relación calidad precip. La atencion en recepcion es buena la habitacion esta limpia y es amplia las vistas no son muy alla pero son tranquilas respecto a ruido .Esta bastante bien en cuanto a la reposicion de los articulos del baño lo hacen a diario se echa en falta una carta de almohadas de la que no disponen y es bastante importante para el buen descanso pues todo el mundo no esta acostumbrado a almohadas bajitas relativamente cerca del centro unos 20 minutos andando se aparca bien por la zona sin pagar 21 euros de parking por lo que es un hotel recomendable falla el mantenimiento en los dias que estuve avise de una perdida de agua por la ducha que se soluciono enseguida pero creo noes achacable al mantenimiento sino al personal que limpia que no informa de los daños al lector de un lado de la cama le faltaba una tuerca de sujecion y tenias que tirar para afuera para encender y apagar en fin cosas pequeñas pero que hacen no sea excelente,bad
Senator Granada Spa Hotel,En general todo muy bien. Estimado Huésped,good
Senator Granada Spa Hotel,Hotel mejorable. Estimado Huésped ,good
Senator Granada Spa Hotel,Buen Hotel de ciudad. Estimado Huésped,good
Senator Granada Spa Hotel,FIN DE SEMANA ESTUPENDO. Estimado Huésped,good
abba Granada Hotel,Buen hotel y personal muy agradable. Muchas gracias por sus comentarios. Las instalaciones del Hotel abba Granada tienen Jacuzzi Sauna y baño turco a disposición de nuestros clientes somos un hotel de ciudad por lo que nuestras instalaciones de SPA no son excesivamente amplias pero son un incentivo que nuestros clientes valoran excelentemente. Intentamos mantener nuestras instalaciones lo mejor posible aunque de manera puntual no tenemos conocimiento hasta pasados unos días de algun pomo roto u otra pequeña averia como usted menciona le agradecemos su opinión y tomamos nota.,bad
abba Granada Hotel,Correcto con reparos. El hotel está muy bien. Nuevo con muy buenas instalaciones y con un personal de muy alta calidad. Su Spá se limita a un jacuzzi pequeño una sauna y un baño turco. Personalmente eché en falta algo más pero es gratuito por lo que en este sentido no se puede pedir más. Si pongo como calificación Normal en vez de Muy Bueno o Excelente es porque considero que falta limpieza orden y cuidado de las instalaciones. Aunque la habitación estaba limpia se notaba falta de mantenimiento. Puertas con pomos rotos y muy deteriorados. Cuartos para guardar las toallas desordenados y en algunos casos con mucha suciedad en el suelo por no mencional algún pasillo secreto con cartel de privado pero con la puerta abierta que da paso a un sitio en pésimas condiciones. Falta control en ese sentido de esos pequeños detalles.,bad
abba Granada Hotel,Hotel+4*. Instalaciones buenas y con muy buena relación calidad-precio. ,bad
abba Granada Hotel,Fatak. Estimada Alicia sentimos que no se hayan cubierto sus expectativas en la estancia en nuestro hotel. ,bad
abba Granada Hotel,Pésimo.Decepción de hotel.. Estimada soyayuso,bad
abba Granada Hotel,Cumple lo que dice. A pesar de haber reservado el desayuno al leer en la página del hotel que se trataba de un desayuno buffet una vez allí nos hicieron pagar 6 euros más por persona y día por el desayuno buffet argumentando que la reserva incluía desayuno continental (1 café mas 1 bollo).,bad
abba Granada Hotel,Muy bueno. Me han cambiado tres veces de habitación la primera justo donde esta el ascensor que se escuchaba cada vez que subía o bajaba alguien l segunda sin limpiar con sabanas y toallas sucias y la tercera apestando a tabaco! Desgraciadamente es el hotel acordado con mi empresa pero una experiencia nefasta,bad
Sercotel Gran Hotel Luna de Granada,Correcto. Estimado huésped agradecer sus comentarios en este foro y lamentar no haber cubierto completamente sus expectativas. Es cierto que con una estancia de dos semanas por trabajo entendemos es difícil disfrutar de ciertas instalaciones de ocio de las que disponemos y que también que uno se cansa de la restauración más fácilmente. Quedamos a su disposición para que si en una futura ocasión nos vuelve a visitar nos comente cómo hacerle mas llevadera y agradable su estancia. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,BUEN HOTEL EN GRANADA. Estimado Orlando lo primero de todo agradecer que haya repetido con el establecimiento aunque la gestión del mismo haya cambiado. En esta nueva etapa que llevamos desde hace tres años además de la renovación de espacios privados y zonas comunes hemos querido imprimir al hotel un carácter mas familiar de contacto mas directo y trato mas cercano con los huéspedes y desde luego una restauración mas cuidada. Esperamos poder volver a verles en un futuro. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,puente del padre. Estimado HuéspedAgradezco sus comentarios que profiere hacia nuestro establecimiento  ya que no es otro nuestro interés que hacer que todos nuestros huéspedes se marchen del hotel con un maravilloso recuerdo de sus vacaciones.,good
Sercotel Gran Hotel Luna de Granada,Hotel de paso. Estimado huésped,bad
Sercotel Gran Hotel Luna de Granada,Totalmente reformado. Estimado Manuel Jesús le agradecemos su comentario máxime cuando especifica un aspecto al que somos sensibles siempre que la ocupación del día anterior lo permita como fue su caso. Esperamos poder volver a verles en una futura visita a Granada.,bad
Sercotel Gran Hotel Luna de Granada,Amabilidad en el servicio. Estimado huésped darle las gracias por compartir la positiva opinión de su estancia en nuestro establecimiento destacando aspectos como el show cooking o la posibilidad de disfrutar de distintos tipos de almohadas  adaptándose a cada necesidad concreta. Esperamos poder volver a verlo bien de trabajo bien con la familia por ocio. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,Una buena elección. Estimado Huésped,good
Senator Granada Spa Hotel,Finde de 10. Estimado huésped ,good
Senator Granada Spa Hotel,Calidad precio de lo mejor que puedes encontrar en Granada. Estimado huésped,good
abba Granada Hotel,Buenas ofertas y mejor hotel. Estimado huésped,bad
Senator Granada Spa Hotel,Excelente localización cerca del Palacio de Congresos. Estimado Huésped	,good
Sercotel Gran Hotel Luna de Granada,Regular. Estimada Rosa Elena sentimos de veras no haber cubierto sus expectativas y pedirle disculpas si verdaderamente todo lo que cuenta le sucedió. Parece no haber acertado en todos los aspectos de su estancia y para nosotros es importante que nuestros clientes se vayan satisfechos.,bad
Sercotel Gran Hotel Luna de Granada,Alojamiento perfecto en Granada. Estimada Cristina sus palabras son motivadoras y que además las comparta en este foro ayuda  a otros posibles huéspedes a decidir su estancia hacia uno y otro alojamiento. Le queremos agradecer su confianza por elegirnos y emplazarla a que si vuelve a Granada cuente de nuevo con nosotros. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
abba Granada Hotel,Buen hotel (si no te gusta desayunar). Gracias por haber tenido un momento para opinar sobre nuestro Hotel. ,bad
abba Granada Hotel,Estafa desayuno. Estimada Marhia80,bad
Sercotel Gran Hotel Luna de Granada,Hotel de luces y sombras. Estimada Eva ante todo agradecer el tiempo dedicado a expresar su opinión en este foro y sobre todo por destacar positivamente nuestra gastronomía y habitación a pesar del malentendido con los servicios que incluía su reserva. ,bad
Sercotel Gran Hotel Luna de Granada,MUY BUEN HOTEL. Estimado José Antonio darle las gracias por su completa y buena crítica de nuestro establecimiento. Respecto al aparcamiento tenemos un acuerdo con el parking público de debajo del hotel y disponemos de descuentos por ser cliente del hotel y por larga estancia. Los precios son similares en los hoteles de la zona incluso estamos algo mas baratos que otros. Esperamos poder volver a verles en una futura visita a Granada. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Comunion. Estimada Loly agradecer utilice este foro para expresar su positiva experiencia en la celebración de su evento. No es habitual y por tal motivo nos halaga mas si cabe puesto que también es bueno tener críticas de nuestra gastronomía y eventos los cuales son comandados por nuestro personal de Eventos y Banquetes. Esperar que cuente con nosotros para futuras celebraciones familiares. Reciba un cordial saludo Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Buen hotel pero caro. Estimado huésped lo primero agradecerle su positiva valoración a pesar de lo que comenta del precio. Estamos en plena temporada alta en la ciudad y los precios son mas elevados pero no sólo en nuestro establecimiento sino  en cualquier otro de la ciudad. Siendo así intentamos tener una relación calidad precio apropiada tendiendo en cuenta que disponemos de muchos valores añadidos en nuestros servicios e instalaciones. Desde el hervidor para te en las habitaciones o TV Movistar Plus hasta piscina (todo el año) solariums pista de pádel etc. Agradecerle de nuevo sus comentarios y esperamos poder verlo en otra ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,EXCELENTE HOTEL  PERSONAL MUY AGRADABLE Y ESPECTACULAR HABITACION. Estimado Raúl sus palabras y valoración nos halagan y queremos expresarle nuestro agradecimiento por compartirlas en este foro. Es motivador y de hecho nos hace estar mas concentrados para intentar seguir ofreciendo unos servicios de calidad a todos nuestros huéspedes. Juan M. López Sercotel Gran Hotel Luna de Granada,bad
abba Granada Hotel,Poco limpio. Adquirí un bono de weekdensk el caso es q ponía desayuno continental (buffet) y lo de buffet ni por asomo. Por otro lado... Me ponía vistas a la ciudad...y mi habitación daba a la calle de atrás. El hotel en general es correcto pero me parece ridículo q no se cumpla lo q se indica en la oferta.,bad
abba Granada Hotel,Hotel bieninstalaciones fatal. Un hotel con esa categoría y con esa ubicación deberia ser mas cuidadoso con la limpieza. Nada mas salir del ascensor la moqueta del pasillo llena de pelusas papeles y porquería en general. La habitación limpia. El desayuno escaso. Y el acceso desde el exterior con unas escaleras de miedo sin rampa ni acceso alternativo. Los empleados atentos. Pero de los cuatro estrellas en los que he estado alojado sin duda ocupa la última posición. ,bad
Senator Granada Spa Hotel,HOTEL MUY ACOGEDOR. Estimado Huésped,good
Senator Granada Spa Hotel,Hotel de ciudad estupendo. Estimado Huésped,good
Senator Granada Spa Hotel,reunion anual compañeros. Estimado Huésped ,good
Senator Granada Spa Hotel,Buen hotel. Estimado Huésped ,good
Senator Granada Spa Hotel,Buena opcion. Muchas gracias por sus comentarios valoramos enormemente  la opinión de nuestros clientes por lo que  nos llena de satisfacción saber que se han disfrutado de sus vacaciones y de nuestro centro lúdico Acquaplaya.  Le informamos que no está permitido fumar en el establecimiento por lo que no obstante lo tendremos en cuenta para detectar cualquier incidencia al respecto. Esperemos que puedan visitarnos nuevamente en su próxima visita a la ciudad de Granada. ,good
abba Granada Hotel,Personal poco profesional. Estimado Carliua gracias por tomarse el tiempo en escribir un comentario y sentimos que su experiencia con nosotros no fuese totalmente agradable tomamos todas las opiniones muy en serio y mejoramos constantemente todos los aspectos de nuestro servicio e instalaciones aunque nos sorprende mucho su comentario respecto a la falta de atención de nuestros compañeros de recepción y camareros facilitamos siempre con amabilidad cualquier duda o pregunta relativa a Informacion Turistica. ,bad
abba Granada Hotel,A mi me encantó. Hemos pasado tres días inolvidables.,bad
abba Granada Hotel,Justo precio. Estuve en el hotel a mediados de diciembre con mi pareja ya que me encanta Granada. He de decir que busqué opiniones y vi que la parte negativa es que olia mal. Sinceramente cuando yo fui el hotel no podía oler mejor. La habitación super amplia y preciosa con una cama enorme. El baño también muy bonito aunque eché de menos un gorro de ducha. Utilizamos el jacuzzi pero he de decir que meterte con otras personas que no conoces... como que da un poco de palo. Tuvimos que subir 3 veces en un dia hasta que pudimos meternos sin que hubiera nadie. El desayuno (a base de tostadas solamente) no me pareció mal aunque me hubiera gustado comer churros pero no entraban en nuestra oferta pero eso sí si hubiera tenido que pagar por lo que allí había de desayuno no lo hubiera hecho hubiera desayunado fuera del hotel.,bad
abba Granada Hotel,Magnífico hotel para visitar Granada.. Hotel correcto.  Mejorable las camas. Nos dieron dos individuales juntas y encima una especie de colchoneta para unir los cochones que resultaban algo incomodo para dormir. El personal superprofesional y un encanto. Buena situacion. Recomendable.,bad
abba Granada Hotel,Buena instalación mala gestión.. Localizacion perfecta habitación amplia y muy limpio. Únicamente un punto negativo y es tener que hacer cola para el café cuando hay mucha gente en el desayuno. Preciosas vistas desde el ascensor y además tiene spa. ,bad
abba Granada Hotel,"Calidad -precio EXCELENTE. Hotel de **** lo que resulta un poco asombroso. Las habitaciones están bien pero las zonas comunes son frías. La oferta de restaurante es limitada. El 21 de enero de 2015 previa consulta de disponibilidad de los servicios nos alojamos con oferta que incluía ""cena gourmet"" y esto es lo que considera un hotel ****  (ofrecimiento del camarero verbalmente en plan venta): ensalada mixta o crema de zanahoria; risotto de setas o lasaña boloñesa; tarta de queso o yogur. Se nos ofreció copa de vino que se nos sirvió en botella abierta que consideró el camarero sería suficiente aunque ofreciendo abrir otra botella si es que no daba para dos copas. El servicio en mesa situada en mitad de un pasillo salvamanteles y servilleta de papel.",bad
Sercotel Gran Hotel Luna de Granada,de trabajo. Estimado José Luis darle las gracias por su positiva opinión y comentarios sobre nuestras instalaciones y desayuno. En concreto el servicio de cocina en vivo como bien indica es muy valorado por nuestros huéspedes. Esperamos poder volver a verlo también por ocio con la familia. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Graduación . Estimado Jesús darle las gracias por su positiva valoración y comentarios sobre aspectos tan relevantes para cualquier huésped como el personal la limpieza o la comodidad. Esperamos poder volver a verle en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Hotel bien situado cómodo y práctico . Estimada Yolanda sus palabras y valoración nos motivan para seguir trabajando en la línea que tenemos de satisfacción de nuestros huéspedes. El personal la restauración y el ocio para toda la familia son aspectos diferenciales en los que queremos basarnos para que los clientes tengan una buena experiencia en el Gran Luna. Esperamos poder volver a verles en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,No califica para un 86 de 10. Estimado huésped como siempre somos respetuosos y aceptamos de buen grado las críticas constructivas para mejorar pues nuestra filosofía como empresa es la de ofrecer unos servicios de calidad a un precio competitivo en unas instalaciones cuidadas y con muchos servicios para poder disfrutar dentro del hotel. La puntuación de 86 es una media que nos la otorgan miles de clientes que se han alojado en nuestro establecimiento a lo largo de estos tres años que llevamos abiertos bajo una nueva gestión y un nuevo estilo dado al remodelar el hotel. Efectivamente no podemos agradar en estética o diseño a todos los clientes y de eso somos conscientes. Sentimos que haya sido así en su caso y que lo ofertado no sea su concepto para alojamiento no obstante lo que es innegable es que la opinión expresada en distintos foros de miles de clientes avalan nuestra vocación de servicio por nuestro personal y que se basa en ofrecer una experiencia positiva en unas instalaciones cuidadas y completas. Aun no siendo un hotel boutique dentro de las 367 habitaciones hay distintas tipologías además de las habitaciones individuales o estándar. Tenemos habitaciones superiores kingsize junior suite o suites que gozan de unas particularidades que son normalmente muy alabadas por otros clientes. Darle las gracias por su sinceridad y por darnos la oportunidad de expresarnos también en este foro.,bad
abba Granada Hotel,Gran hotel muy bien situado. Es un hotel correcto sin más. Habitación muy amplia (826) con una pequeña salita.La cama grande y cómoda. El baño con bañera de hidromasaje y ducha aparte también muy buena. El desayuno aceptable sin zumo natural ni buen té.,bad
Sercotel Gran Hotel Luna de Granada,Fin de semana en granada. Estimado Sr. Valero ante todo darle las gracias sus comentarios y valoración máxime cuando pudo presenciar el comportamiento incívico de otros huéspedes a los que tuvimos que llamar la atención. En muchas ocasiones parece que olvidamos que el límite de pasarlo bien dentro de un hotel llega hasta donde se empieza a molestar a otros clientes. Reiteramos nuestro agradecimiento por sus palabras y comprensión esperando nos considere para una futura ocasión que visite nuestra ciudad. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Sin encanto. Estimado Miguel lamentamos de veras no haber cubierto sus expectativas como sí lo hacemos habitualmente con muchos otros huéspedes. A tenor de sus comentarios ya la entrada no fue satisfactoria y es cierto que cuando uno llega a un hotel y no se siente bien en el checkin luego ya vemos con otros ojos el resto de la estancia o servicios. No obstante le pido disculpas. También comentarle que si no le gustó la habitación asignada por orientación o cualquier otro detalle nuestra recepción siempre está dispuesta a intentar buscar opciones o alternativas dentro del paquete contratado máxime cuando hay hasta 4 días para poder corregir. Todas las habitaciones que dan a esa plaza y calle de entrada al centro de la ciudad cuentan con dos ventanas con doble cristal cada una para la insonorización.,bad
Sercotel Gran Hotel Luna de Granada,Fin de semana en Granada. Estimado huésped le queremos agradecer que nos escriba en este foro opinión tan positiva de su estancia y experiencia con nosotros. Es verdaderamente motivadora y nos hace mas fuertes para seguir trabajando por y para nuestros clientes. Cualquier detalle que podamos o tengamos en nuestra mano para satisfacer a nuestros huéspedes esté seguro que lo pondremos a su disposición. Esperamos poder volver a verle en una futura ocasión. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,hotel de ciudad. Estimado Huésped  nos alegra comprobar que tanto nuestras habitaciones como nuestro centro lúdico Acquaplaya hayan sido de su total agrado.,good
Senator Granada Spa Hotel,Muy recomendable. Apreciado Huésped es  una gran satisfacción comprobar cómo la marca Playa Senator es de su total confianza a la hora de elegir un hotel de nuestra cadena y que hayamos cubierto sus expectativas. Le informamos que ponemos a su disposición wifi navegación básica de forma  totalmente gratuita. En espera de poder saludarle en cualquiera de nuestros hoteles de la Cadena Playa Senator. Atentamente. Carmen Becerra. Gerente Senator Granada Spa Hotel,good
Senator Granada Spa Hotel,Excelente calidad - precio . Estimado Huésped,good
Senator Granada Spa Hotel,Se quedaron con un bono pagado de spa por estar 2 días caducado. Agradecemos se ponga en contacto con nosotros para estudiar su situación. ,good
Senator Granada Spa Hotel,No volveremos.. Estimado Huésped,good
abba Granada Hotel,Buena relación calidad-precio. El hotel se encuentra magnificamente situado a unos 10 minutos del centro pero es lo unico bueno que nos encontramos en el hotel pensando que era un 4*. La ducha no funcionaba bien habia una reparacion cutre en las baldosas del baño la calefaccion era ingobernable el restaurante del hotel no existía el desayuno era pobre en finlo unico que encontramos al nivel de las estrellas fue el trato de la gente y el precio.,bad
abba Granada Hotel,No es un 4* BARRERAS ARQUITECTÓNICAS. Pasamos una noche y la sensación fue bastante buena.  En relación precio bastante bien puesto que teníamos incluido el desayuno continental (tostadas bollería café y zumos) todo eso en buffet. ,bad
abba Granada Hotel,Buena ubicación y habitaciones amplias. Bien ubicado junto al H. Virgen de las Nieves y la plaza de toros de Granada. Habitaciones en la linea de esta cadena con las mismas pegas que he encontrado en los de otras ciudades: camas grandes pero partidas y poca luz para afeitarse y en la habitación en general. Buen precio para ser céntrico y la calidad que ofrece es alta. Buena velocidad de Internet trato estándar. No desayuné ni usé las instalaciones.,bad
abba Granada Hotel,Volveremos con nuestros perros. CASI PENOSO. Una chica con muletas y sola no podía subir las escaleras con su maleta para acceder a recepción.Había venido con taxi. No existe ningún mecanismo para acceder al hotel con maletas carritos niños etc.. si no vas al parking en el sótano tienes que pedir ayuda a la gente que pasa por la calle.  Solamente tienen una silla adosada a la barandilla y cubierta con plásticos. No hay personal  en recepción para ayudar a acceder al hotel. La calefacción ingobernable. La ducha sin gel de baño. El pan del desayuno deja mucho que desear. Fuimos a final de diciembre.,bad
abba Granada Hotel,Recomendable. Nos hospedamos en una habitación triple bastante amplia aunque no tenía vistas.  El baño es lo que uno esperaría de un hotel 4 estrellas. El desayuno es un poco limitado en cuanto a variedad pero tiene lo necesario para empezar el día bien comido; el restaurante es amplio limpio y bastante bonito. ,bad
abba Granada Hotel,Hotel agradable con spa discreto y restaurante mediocre. Estimado Cliente gracias por tomarse unos minutos para compartir su experiencia en nuestro hotel le agradecemos su cometario acerca de equipamiento modernidad y comodidad de nuestras habitaciones nos esforzamos día a día por ofrecer nuestras instalaciones en perfecto estado pasamos nota a nuestro departamento de cocina sobre el risotto y nos sorprende mucho su comentario ya que nunca hemos recibido queja alguna sobre la confección y calidad de este plato y por ello le pedimos disculpas.,bad
Senator Granada Spa Hotel,El valor contrastado del silencio. Estimado huésped,good
Senator Granada Spa Hotel,Como siempre  muy bien. Estimado huésped,good
Senator Granada Spa Hotel,La mejor calidad-precio de Granada en SPA. Apreciado Huésped maravillosas palabras por su parte gracias por compartirlas con nosotros. estamos encantados de satisfacer las necesidades de nuestros clientes. Y nos alegra comprobar que nuestro Centro Lúdico y todas las instalaciones que las componen son de su total agrado esperamos volver a saludarles Atentamente Carmen Becerra. Gerente Senator Granada Spa Hotel,good
Senator Granada Spa Hotel,Todo genial. Estimado Huésped Maravillosas palabras por su parte gracias por compartirlas con nosotros. Estamos encantados de saber que nuestro establecimiento haya sido de su total agrado tanto nuestro personal como nuestro estupendo desayuno  que tal como indica ponemos a su disposición entre otros zumo de naranja natural café de gran calidad como es Nespresso y todos nuestros productos con el mejor servicio y esmero. Esperando volver a saludarles en su próxima visita a nuestro establecimiento. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
Sercotel Gran Hotel Luna de Granada,Hotel espectacular en Granada! !. Estimada Raquel sus palabras son halagadoras y nos motivan para seguir trabajando para la satisfacción de nuestros huéspedes. Todo nuestro personal está volcado en dar atención en el servicio y les traslado sus palabras. Esperamos como comenta poder verle en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,Hotel tranquilo y familiar.. Apreciado Huésped agradecer su magnífico y amable comentario que nos hace sobre nuestro establecimiento Senator Granada spa Hotel. Todo el equipo que formamos parte del hotel queda a su disposición y esperando nos visite de nuevo. Atentamente. Carmen Becerra. Gerente Senator Granada Spa Hotel,good
Senator Granada Spa Hotel,Despues d mucho buscar.... Estimada Huésped Gracias por sus amables palabras clientes como ustedes hacen que intentemos superarnos día a día. Trasmitiremos a todo el personal del hotel su comentario. Esperamos verles nuevamente con nosotros.  Y que nuestro servicio y personal  haya sido de su total agrado. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
abba Granada Hotel,Excelente trato y buena ubicación. El hotel está muy bien cerca del centro. Si van auto no tienen obligación de pagar parking en una de las calles del hotel ya es zona blanca el barrio se llama los pajaritos y cuando se van todos de las oficinas se encuentra sitio para aparcar. En cuanto al servicio la gente es amable aunque no son la mar de simpáticos aunque están bien dispuestos si se les pide algo. LAS Habitaciones son amplias las camas cómodas aunque se podrían esperar un poco en la limpieza a fondo.,bad
abba Granada Hotel,APACIBLE. Su situación sus habitaciones su personal el desayuno tan completo... Poco malo por no decir nada se puede comentar de este hotel.,bad
abba Granada Hotel,Hay pequeños detalles. Habitación amplia; cama de matrimonio enorme y cómoda; sin ruidos; buena señal de Wifi; plazas de parking (de pago) con acceso directo al hotel; bombones de bienvenida; mini bar con agua de diferentes marcas y con una botella gratuita por cortesía del hotel.,bad
Senator Granada Spa Hotel,Fin de semana perfecto. Estimado Huésped Muchísimas  gracias por su excelente comentario. Nos alegra que hayan disfrutado nuevamente   de una estancia en nuestro hotel como en el resto de establecimientos que hayan visitado de la cadena gracias a opiniones como las suyas nuestro personal intenta esforzarse diariamente y sus comentarios son su mejor recompensa. Esperamos verle pronto otra vez en nuestro hotel .Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
abba Granada Hotel,Fin de semana romántico . Hotel situado muy cerca del centro de Granada tiene aparcamiento propio por un precio asequible (17 €) el dia Jacuzzi gimnasio piscina y un trato exquisito por el personal del hotel. Habitaciones suficientemente amplias y muy limpias no se escucha ningun ruido y las camas en la habitación doble son grandes y cómodas.,bad
abba Granada Hotel,No es un 4*. Pasamos un fin de semana excelente las instalaciones del hotel son muy bonitas y modernas el personal en general muy agradable. Un poco más alejado del centro de lo que esperaba pero se podía ir dando un agradable paseo. La cena y el desayuno aceptables pero poca variedad. Y por supuesto granada nos encantó.,bad
Sercotel Gran Hotel Luna de Granada,Estupendo. Estimado huésped mostrarle nuestro agradecimiento por sus positivas palabras y por valorar positivamente nuestro establecimiento por instalaciones comodidad y limpieza. Esperamos poder contar con ustedes en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Correcto pero sin alardes. Estimado Marcos,bad
Sercotel Gran Hotel Luna de Granada,Un buen hotel. Estimado Alberto darle las gracias por su estancia y positiva valoración tanto de nuestro personal (el detalle que mas cuidamos) como de nuestras instalaciones. Lamentemos el inconveniente de la alarma de incendios por desgracia un huésped irrespetuoso con el resto de nuestros clientes rompió varios cristales de los pulsadores de incendio y causó cierto caos ya que nos daban alarmas en distintas zonas y nuestra obligación es comprobar in situ si es real o no y posteriormente rearmar los pulsadores. Sentimos las molestias y espero nos considera para una futura visita a Granada. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Semana de vacaciones . Estimado huésped,bad
Senator Granada Spa Hotel,MUY CENTRICO. Estimado Huésped Muchas gracias por su excelente comentario. Nos alegra que hayan disfrutado e de su  estancia en nuestro establecimiento gracias a opiniones como las suyas nuestro personal intenta esforzarse diariamente y sus comentarios son su mejor recompensa. Esperamos verle pronto otra vez en nuestro hotel. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
Senator Granada Spa Hotel,Buen fin de semana en granada. Estimado Huésped Muchas gracias por sus amables comentarios. Nos alegra saber que hayan pasado una estancia tan agradable con nosotros y que les gustara el hotel y que tanto la limpieza como nuestras instalaciones hayan sido de su total agrado. Le informamos que el horario Especial Familia para asistir al Spa están establecidos a nivel de cadena es decir en todos nuestros establecimientos en horario de mañana.  Otros huéspedes nos agradecen poder acceder al recinto del Spa con niños ya que en muy pocos establecimientos está permitida la entrada a niños. En todo caso tomamos notas de sus impresiones y esperamos volver a saludarles en su próxima visita a la ciudad de Granada. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
Sercotel Gran Hotel Luna de Granada,Cumple sin más.. Estimado huésped agradecer sus comentarios y lamentar no haber cubierto completamente sus expectativas. Intentamos hacerlo siempre lo mejor posible y en restauración más si cabe tomando en cuenta cuantas mejoras aporten nuestros clientes y que sean viables. Respecto al desayuno tenemos hasta 6 puntos distintos para café dos de ellos más rápidos pues es concentrado de café y que tiene su público y cuatro son cafeteras para hacer café expreso con café en grano de molido instantáneo aunque tarda unos 30 segundos en todo el proceso (moler y hacer el café). Creemos que es un valor añadido poder tomar un café de esta calidad (pocos hoteles lo tienen) aunque entendemos que provoca tiempos de espera mas si como en alguna ocasión ocurre se pulsa el botón de apagado y no nos damos cuenta hasta que se genera cola. Pedirle disculpas por estos inconvenientes y esperar nos de una futura oportunidad si vuelve a nuestra ciudad. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,Perfecto. Estimado Huésped quiero agradecer  su excelente comentario. Nos alegra que hayan disfrutado de una estancia en nuestro establecimiento y esperamos verle pronto de nuevo  en a su vuelta a la ciudad de Granada. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
Sercotel Gran Hotel Luna de Granada,Merece la pena. Estimado José María darle las gracias en nombre de todo el personal por destacar tanto al equipo como nuestra gastronomía. Ambos aspectos junto a unas cuidadas instalaciones son fundamentales para intentar cubrir las expectativas de nuestros huéspedes. Esperamos poder verlos en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,Decepción . Estimado Huésped Ante todo agradecerle que se hayan tomado unos minutos para  realizar su crítica. Lamentamos que su estancia con nosotros no haya sido del todo satisfactoria por los motivos que nos indica. Trabajamos día a día  que nuestros clientes se lleven un grato recuerdo de  su estancia. Atentamente. Carmen Becerra Gerente Senator Granada Spa Hotel,good
Sercotel Gran Hotel Luna de Granada,Genial como siempre!!. Estimados Javier y Marta ante todo agradecerle su fidelidad y que nos haya considerado también para el ocio aunque su estancia primera fuera por trabajo principalmente. Para nosotros son halagadoras sus palabras y nos motivan para seguir trabajando día a día por un turismo de calidad para nuestros huéspedes. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Buen hotel. Estimado Ángel ante todo agradecer su crítica que tomamos para corregir esos pequeños detalles que como bien dice pueden causar una peor percepción final de nuestro establecimiento. Por supuesto agradecerle en nombre de todo nuestro personal el mencionarlos como uno de nuestros activos mas importantes así como por destacar otros aspectos muy valorados hoy en día como son el wifi el parking o ubicación. Esperamos poder volver a verlo y que en esa futura ocasión lo hagamos mejor. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
